date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change,fain
2024-10-04 10:10:56,10978364,1R24DA061190-01,R24,PRIDE-CARES Center: Patient-Responsive Initiatives for Diverse Engagement - LGBTQ+ Community Action in Research to Eliminate Substance Use Disorder,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,2024-09-30 12:09:00,2025-03-12 12:03:00,2029-07-31 12:07:00,2024-09-30 12:09:00,2025-03-12 12:03:00,2025-07-31 12:07:00,503095,503095,0,R24DA061190
2024-08-03 04:08:44,10983635,1R01DA061247-01,R01,SILOS: Structural Inequities across Layers Of Social-Context as Drivers of HIV and Substance Use,NORTHWESTERN UNIVERSITY AT CHICAGO,2024-08-01 12:08:00,2025-03-12 12:03:00,2029-05-31 12:05:00,2024-08-01 12:08:00,2025-03-12 12:03:00,2025-05-31 12:05:00,777568,777568,0,R01DA061247
2024-08-03 04:08:44,10888419,5R01NR019417-03,R01,"Sex, Hormones and Identity affect Nociceptive Expression (SHINE)",UNIVERSITY OF ALABAMA AT BIRMINGHAM,2022-09-22 12:09:00,2025-03-12 12:03:00,2026-07-31 12:07:00,2024-08-01 12:08:00,2025-03-12 12:03:00,2025-07-31 12:07:00,473872,473872,0,R01NR019417
2024-07-20 04:07:58,10899832,1P50MD019473-01,P50,Igniting Hope in Buffalo New York communities: Training the Next Generation of Health Equity Researchers,STATE UNIVERSITY OF NEW YORK AT BUFFALO,2024-07-19 12:07:00,2025-03-12 12:03:00,2029-06-30 12:06:00,2024-04-01 12:04:00,2025-03-12 12:03:00,2025-03-31 12:03:00,88919,88919,0,P50MD019473
2024-06-22 04:06:21,10885050,5P30AG066462-05,P30,Neuropathology Core,COLUMBIA UNIVERSITY HEALTH SCIENCES,2020-06-15 12:06:00,2025-03-12 12:03:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-04-30 12:04:00,2025-04-30 12:04:00,312508,312508,0,P30AG066462
2024-07-06 04:07:38,10928822,5R01NR020846-02,R01,#TranscendentHealth - Adapting an LGB+ inclusive teen pregnancy prevention program for transgender boys,CENTER FOR INNOVATIVE PUBLIC HEALTH RESEARCH,2023-09-14 12:09:00,2025-03-11 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-11 12:03:00,2025-06-30 12:06:00,620288,620288,0,R01NR020846
2024-09-28 04:09:47,10978593,1R01AG089099-01,R01,Social Networks and Cognitive Health among Black and Latino sexual minority men in NJ,RUTGERS BIOMEDICAL AND HEALTH SCIENCES,2024-09-23 12:09:00,2025-03-11 12:03:00,2029-08-31 12:08:00,2024-09-23 12:09:00,2025-03-11 12:03:00,2025-08-31 12:08:00,739827,739827,0,R01AG089099
2024-07-06 04:07:38,10866483,5R01HG012830-03,R01,Religion and support for genomic healthcare: An exploratory study of the US public and faith leaders.,WASHINGTON UNIVERSITY,2022-09-22 12:09:00,2025-03-11 12:03:00,2025-06-30 12:06:00,2024-07-01 12:07:00,2025-03-11 12:03:00,2025-06-30 12:06:00,458341,458341,0,R01HG012830
2024-07-06 04:07:38,10870187,5U54GM115516-08,U54,Pilot Project Program,MAINEHEALTH,2017-07-03 12:07:00,2025-03-11 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-11 12:03:00,2025-06-30 12:06:00,531209,531209,0,U54GM115516
2024-06-01 04:06:40,10885682,1K01MH132899-01A1,K01,"Using Data Science to Quantify the Impact of Misinformation, Mistrust, and Other Key Psychosocial Factors on Vaccine Hesitancy Among Vulnerable People Experiencing Psychopathology",UNIVERSITY OF MINNESOTA,2024-06-01 12:06:00,2025-03-11 12:03:00,2028-05-31 12:05:00,2024-06-01 12:06:00,2025-03-11 12:03:00,2025-05-31 12:05:00,187261,187261,0,K01MH132899
2024-09-28 04:09:47,11099508,3R01MD019029-02S1,R01,"Assessing intersectional, multilevel and multidimensional structural racism for English- and Spanish-speaking populations in the US",UNIVERSITY OF MARYLAND BALTIMORE,2023-09-23 12:09:00,2025-03-11 12:03:00,2026-03-31 12:03:00,2024-09-01 12:09:00,2025-03-11 12:03:00,2025-03-31 12:03:00,75405,75405,0,R01MD019029
2024-05-04 04:05:42,10872251,5R01DA058642-02,R01,"Testing a multistage model of risk factors for cannabis use utilizing a measurement burst design among sexual minority women, sexual minority gender diverse individuals, and heterosexual women",OHIO STATE UNIVERSITY,2023-07-01 12:07:00,2025-03-11 12:03:00,2028-04-30 12:04:00,2024-05-01 12:05:00,2025-03-11 12:03:00,2025-04-30 12:04:00,699139,699139,0,R01DA058642
2024-06-15 04:06:23,10894613,5R01MH132415-02,R01,Understanding the Regional Ecology of a Future HIV Vaccine,UNIVERSITY OF PENNSYLVANIA,2023-08-01 12:08:00,2025-03-11 12:03:00,2028-05-31 12:05:00,2024-06-01 12:06:00,2025-03-11 12:03:00,2025-05-31 12:05:00,790033,790033,0,R01MH132415
2024-05-25 04:05:56,10824363,5R01HD107753-03,R01,Maternal COVID-19 Vaccination and Lactation Outcomes,HEALTHPARTNERS INSTITUTE,2022-07-01 12:07:00,2025-03-10 12:03:00,2026-04-30 12:04:00,2024-05-01 12:05:00,2025-03-10 12:03:00,2026-04-30 12:04:00,548002,548002,0,R01HD107753
2024-07-06 04:07:38,10876450,5R01NR020482-03,R01,Leveraging community-based behavioral health to increase vaccine uptake in Latinx adults with mental illness,BOSTON COLLEGE,2022-09-26 12:09:00,2025-03-10 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-10 12:03:00,2025-06-30 12:06:00,572179,572179,0,R01NR020482
2024-04-06 04:04:19,10804661,5R01AI169239-03,R01,"Uptake, Safety and Effectiveness of COVID‐19 Vaccines during Pregnancy",UNIVERSITY OF SAN FRANCISCO,2022-04-08 12:04:00,2025-03-10 12:03:00,2025-03-31 12:03:00,2024-04-01 12:04:00,2025-03-10 12:03:00,2025-03-31 12:03:00,382426,382426,0,R01AI169239
2023-06-10 04:06:09,10684078,5R21HD109536-02,R21,Evaluating Teen-Parent Dynamics in Adolescent COVID-19 Vaccine Acceptance and Uptake,UNIVERSITY OF SAN FRANCISCO,2022-08-15 12:08:00,2025-03-10 12:03:00,2025-04-30 12:04:00,2023-05-01 12:05:00,2025-03-10 12:03:00,2025-04-30 12:04:00,171456,171456,0,R21HD109536
2025-02-01 04:02:27,11049141,5R21AI182822-02,R21,"Covid-19 transmission, testing, and vaccination dynamics within migrant worker social networks",UNIVERSITY OF CHICAGO,2024-03-05 12:03:00,2025-03-10 12:03:00,2026-01-31 12:01:00,2025-02-01 12:02:00,2025-03-10 12:03:00,2026-01-31 12:01:00,99409,99409,0,R21AI182822
2024-06-01 04:06:40,10822586,1F31AI178878-01A1,F31,Epidemiological factors related to human monkeypox virus (MPOX) in men who have sex with men (MSM) in the United States,JOHNS HOPKINS UNIVERSITY,2024-06-01 12:06:00,2025-03-10 12:03:00,2026-05-31 12:05:00,2024-06-01 12:06:00,2025-03-10 12:03:00,2025-05-31 12:05:00,48974,48974,0,F31AI178878
2024-08-12 06:08:53,11037349,3U54GM115516-08S1,U54,Northern New England Clinical and Translational Research Network - Equipment,MAINEHEALTH,2017-07-03 12:07:00,2025-03-10 12:03:00,2027-06-30 12:06:00,2024-07-01 12:07:00,2025-03-10 12:03:00,2025-06-30 12:06:00,248974,248974,0,U54GM115516
2024-09-21 04:09:10,10767519,1R01HD110428-01A1,R01,Modeling Adolescent Health Care Decision-Making for Vaccines: A Community- Based Participatory Approach,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,2024-09-16 12:09:00,2025-03-10 12:03:00,2029-05-31 12:05:00,2024-09-16 12:09:00,2025-03-10 12:03:00,2025-05-31 12:05:00,633148,633148,0,R01HD110428
2025-03-08 04:03:23,11261495,4UH3DE030063-03,UH3,Investigating Behavioral Mechanisms and Efficacy of a Provider-Directed Intervention for HPV Vaccine Promotion in Real-World Dental Settings,HEALTHPARTNERS INSTITUTE,2023-02-01 12:02:00,2025-03-10 12:03:00,2029-02-28 12:02:00,2025-03-01 12:03:00,2025-03-10 12:03:00,2026-02-28 12:02:00,757577,757577,0,UH3DE030063
2024-09-07 04:09:48,10932323,5K23HD111624-02,K23,Improving Vaccine Delivery in Hospitalized Children,SEATTLE CHILDREN'S HOSPITAL,2023-09-21 12:09:00,2025-03-10 12:03:00,2028-08-31 12:08:00,2024-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,155003,155003,0,K23HD111624
2023-09-23 04:09:17,10793008,1R15GM152943-01,R15,Mathematical Modeling and Scientific Computing for Infectious Disease Research,UNIVERSITY OF TENNESSEE CHATTANOOGA,2023-09-22 12:09:00,2025-03-10 12:03:00,2026-08-31 12:08:00,2023-09-22 12:09:00,2025-03-10 12:03:00,2026-08-31 12:08:00,331246,331246,0,R15GM152943
2023-09-02 04:09:38,10874084,3R25GM132910-05S1,R25,"Partnerships for Prevention: A plan for managing student stress, anxiety, and pain through interactive media.",DUQUESNE UNIVERSITY,2019-08-01 12:08:00,2025-03-10 12:03:00,2025-07-31 12:07:00,2023-08-01 12:08:00,2025-03-10 12:03:00,2025-07-31 12:07:00,215227,215227,0,R25GM132910
2024-08-17 04:08:08,10887202,1K23HD112599-01A1,K23,Caregiver decision making for seasonal respiratory vaccines for children,CHILDREN'S RESEARCH INSTITUTE,2024-08-13 12:08:00,2025-03-10 12:03:00,2029-07-31 12:07:00,2024-08-13 12:08:00,2025-03-10 12:03:00,2025-07-31 12:07:00,155322,155322,0,K23HD112599
2024-09-07 04:09:48,10912686,5K23HD107184-03,K23,Digital Storytelling to Reduce Pediatric Influenza Vaccination Disparities: A Pilot Pragmatic Trial,DENVER HEALTH AND HOSPITAL AUTHORITY,2022-09-01 12:09:00,2025-03-10 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,165414,165414,0,K23HD107184
2024-09-07 04:09:48,10913438,5R01AI165768-04,R01,"Population-level assessment of early childhood vaccination timeliness, parental vaccine hesitancy, and immunization schedule adherence in the United States, including rural-urban disparities",UNIVERSITY OF MONTANA,2021-09-21 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,2024-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,374192,374192,0,R01AI165768
2024-09-07 04:09:48,10925168,5R35GM146974-03,R35,Digital data streams and machine learning for real-time modeling of vaccine-preventable infectious diseases,BOSTON CHILDREN'S HOSPITAL,2022-09-01 12:09:00,2025-03-10 12:03:00,2027-08-31 12:08:00,2024-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,442337,442337,0,R35GM146974
2023-02-11 04:02:07,10652864,1R15AI176375-01,R15,COVID-19 Vaccine Uptake and Risk Mitigation Behaviors: Understanding the Role of Institutional Trust,BENTLEY UNIVERSITY,2023-02-09 12:02:00,2025-03-10 12:03:00,2026-01-31 12:01:00,2023-02-09 12:02:00,2025-03-10 12:03:00,2026-01-31 12:01:00,379139,379139,0,R15AI176375
2023-05-13 04:05:35,10647851,5R01AI166967-03,R01,PROmotion of COVid-19 VA(X)ccination in the Emergency Department - PROCOVAXED,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2021-05-24 12:05:00,2025-03-10 12:03:00,2025-04-30 12:04:00,2023-05-01 12:05:00,2025-03-10 12:03:00,2025-04-30 12:04:00,296241,296241,0,R01AI166967
2023-05-13 04:05:35,10772338,3R01AI166967-03S1,R01,PROmotion of COVid-19 VA(X)ccination in the Emergency Department - PROCOVAXED,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2021-05-24 12:05:00,2025-03-10 12:03:00,2025-04-30 12:04:00,2023-05-01 12:05:00,2025-03-10 12:03:00,2025-04-30 12:04:00,102992,102992,0,R01AI166967
2024-01-06 04:01:03,10757043,5R21HD110912-02,R21,COVID19 vaccine hesitancy among perinatal women at risk for health disparities,"BUTLER HOSPITAL (PROVIDENCE, RI)",2023-01-01 12:01:00,2025-03-10 12:03:00,2025-12-31 12:12:00,2024-01-01 12:01:00,2025-03-10 12:03:00,2025-12-31 12:12:00,229662,229662,0,R21HD110912
2024-06-15 04:06:23,10870088,5R01EY028739-07,R01,The Impact of the Herpes Zoster Vaccine on Herpes Zoster Ophthalmicus,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2018-01-01 12:01:00,2025-03-10 12:03:00,2028-05-31 12:05:00,2024-06-01 12:06:00,2025-03-10 12:03:00,2025-05-31 12:05:00,623881,623881,0,R01EY028739
2024-08-03 04:08:44,10917149,5R01AI170946-03,R01,Alaska Native Communities Advancing Vaccine Uptake,SOUTHCENTRAL FOUNDATION,2022-08-18 12:08:00,2025-03-10 12:03:00,2027-07-31 12:07:00,2024-08-01 12:08:00,2025-03-10 12:03:00,2025-07-31 12:07:00,648487,648487,0,R01AI170946
2024-12-21 04:12:06,11053893,1R21AI183544-01A1,R21,Understanding transgender women's immune and behavioral responses to seasonal COVID-19 vaccines to improve their uptake,NEW YORK BLOOD CENTER,2024-12-16 12:12:00,2025-03-10 12:03:00,2026-11-30 12:11:00,2024-12-16 12:12:00,2025-03-10 12:03:00,2025-11-30 12:11:00,267121,267121,0,R21AI183544
2023-09-02 04:09:38,10737776,1R21HD110837-01A1,R21,Reducing Vaccine Hesitancy among Hispanic Parents of COVID-19 Vaccine-Eligible Children,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,2023-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-03-10 12:03:00,2025-08-31 12:08:00,419796,419796,0,R21HD110837
2024-08-12 06:08:53,10944419,1R01HD115881-01,R01,Microbiome mediated effects of gender affirming hormone therapy in mice,EMORY UNIVERSITY,2024-08-06 12:08:00,2025-03-03 12:03:00,2029-05-31 12:05:00,2024-08-06 12:08:00,2025-03-03 12:03:00,2025-05-31 12:05:00,377894,735113,-357219,R01HD115881
2024-12-07 04:12:42,11000334,5R01HD111650-02,R01,Androgen effects on the reproductive neuroendocrine axis,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",2023-12-12 12:12:00,2025-03-03 12:03:00,2028-11-30 12:11:00,2024-12-01 12:12:00,2025-03-03 12:03:00,2025-11-30 12:11:00,193890,581671,-387781,R01HD111650
2023-05-04 04:05:27,10619517,5R01HD098233-05,R01,Reproductive Consequences of Steroid Hormone Administration,UNIVERSITY OF MICHIGAN AT ANN ARBOR,2019-05-01 12:05:00,2025-03-03 12:03:00,2025-04-30 12:04:00,2023-05-01 12:05:00,2025-03-03 12:03:00,2025-04-30 12:04:00,532185,532185,0,R01HD098233
2024-07-06 04:07:38,10826027,1F31GM153136-01,F31,Understanding how chromosomal makeup and cross-sex hormone administration affect wound healing in mice,JOHNS HOPKINS UNIVERSITY,2024-06-01 12:06:00,2025-03-03 12:03:00,2027-05-31 12:05:00,2024-06-01 12:06:00,2025-03-03 12:03:00,2025-05-31 12:05:00,48974,48974,0,F31GM153136
2024-12-07 04:12:42,11074016,5F31HL172648-02,F31,Cross Sex Steroid Therapy and Cardiovascular Risk in the Transgender Female,UNIVERSITY OF MISSISSIPPI MED CTR,2023-12-01 12:12:00,2025-03-03 12:03:00,2026-11-30 12:11:00,2024-12-01 12:12:00,2025-03-03 12:03:00,2025-11-30 12:11:00,2124,32974,-30850,F31HL172648
2023-07-08 04:07:06,10689869,5R01DK129239-03,R01,Mitochondrial-based Determinants of Sex Differences in Acute Kidney Injury,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2021-09-15 12:09:00,2025-03-03 12:03:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-03-03 12:03:00,2025-06-30 12:06:00,221521,222750,-1229,R01DK129239
2024-09-07 04:09:48,10910038,5R01AI171984-03,R01,"The roles of genetics, hormones, and gender in sexually dimorphic immune response",VAN ANDEL RESEARCH INSTITUTE,2022-09-01 12:09:00,2025-03-03 12:03:00,2026-08-31 12:08:00,2024-09-01 12:09:00,2025-03-03 12:03:00,2025-08-31 12:08:00,172839,610938,-438099,R01AI171984
2023-07-01 04:07:32,10642814,5R01AG063771-05,R01,Effects of Social Networks and Policy Context on Health among Older Sexual and Gender Minorities in the US South,VANDERBILT UNIVERSITY,2019-09-15 12:09:00,2025-02-28 12:02:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-02-28 12:02:00,2025-06-30 12:06:00,362818,362818,0,R01AG063771
2023-09-02 04:09:38,10675550,5DP2AI164315-04,DP2,One Ballroom: Understanding Intersectional Stigma to Optimize the HIV Prevention Continuum among Vulnerable Populations in the United States,UNIVERSITY OF CALIFORNIA-IRVINE,2021-09-24 12:09:00,2025-02-28 12:02:00,2027-08-31 12:08:00,2023-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,1,426660,-426659,DP2AI164315
2023-09-09 04:09:38,10697301,5R21HD107311-02,R21,An intervention to promote healthy relationships among transgender and gender expansive youth,SEATTLE CHILDREN'S HOSPITAL,2022-09-05 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,40091,240544,-200453,R21HD107311
2024-09-07 04:09:48,10920445,5U01MH136558-03,U01,TransHealthGUIDE: Transforming Health for Gender-Diverse Young Adults Using Interventions to Drive Equity,BOSTON CHILDREN'S HOSPITAL,2021-09-23 12:09:00,2025-02-28 12:02:00,2026-08-31 12:08:00,2024-09-06 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,1344044,1344044,0,U01MH136558
2024-05-25 04:05:56,10898566,5R01AG037031-14,R01,China Health and Retirement Longitudinal study,PEKING UNIVERSITY,2020-06-15 12:06:00,2025-02-28 12:02:00,2025-04-30 12:04:00,2024-05-01 12:05:00,2025-02-28 12:02:00,2025-04-30 12:04:00,1739936,1739936,0,R01AG037031
2024-06-22 04:06:21,10810800,5R01AI150533-05,R01,Antigen discovery for transmission-blocking vaccines in Plasmodium vivax,CHINA MEDICAL UNIVERSITY,2020-04-06 12:04:00,2025-02-28 12:02:00,2025-03-31 12:03:00,2024-04-01 12:04:00,2025-02-28 12:02:00,2025-03-31 12:03:00,135000,135000,0,R01AI150533
2023-09-02 04:09:38,10701731,5SC3GM136580-04,SC3,Trajectories of Adaptation to Traumatic Stress in a Vulnerable Population,HUNTER COLLEGE,2020-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,117000,117000,0,SC3GM136580
2024-05-04 04:05:42,10947443,3R44AG080843-02S1,R44,"SilverBills: A Legal, Technical and Financial Tool for Aging LGBTQ+ Individuals with Impaired Cognition.",SILVERBILLS INC.,2022-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2024-05-01 12:05:00,2025-02-28 12:02:00,2025-08-31 12:08:00,35000,35000,0,R44AG080843
2023-09-02 04:09:38,10710196,5R44AG080843-02,R44,"SilverBills: A Legal, Technical and Financial Tool for Aging LGBTQ+ Individuals with Impaired Cognition.",SILVERBILLS INC.,2022-09-30 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,1080149,1080149,0,R44AG080843
2023-09-02 04:09:38,10685369,5R24AG066599-03,R24,Building Community and Research Engagement among Sexual and Gender Minority Older Adults at Risk for Alzheimer’s Disease and Related Dementias,EMORY UNIVERSITY,2021-09-30 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2023-09-01 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,727284,727284,0,R24AG066599
2023-07-01 04:07:32,10771859,3R01AG063771-05S1,R01,Effects of Social Networks and Policy Context on Health among Older Sexual and Gender Minorities in the US South,VANDERBILT UNIVERSITY,2019-09-15 12:09:00,2025-02-28 12:02:00,2025-06-30 12:06:00,2023-07-01 12:07:00,2025-02-28 12:02:00,2025-06-30 12:06:00,99998,99998,0,R01AG063771
2024-04-20 04:04:51,10856102,1R01AI182165-01,R01,Text4Vax: Understanding the Effectiveness and Implementation of Text Message Reminders for Pediatric COVID-19 and Influenza Vaccines,COLUMBIA UNIVERSITY HEALTH SCIENCES,2024-04-15 12:04:00,2025-02-28 12:02:00,2028-02-29 12:02:00,2024-04-15 12:04:00,2025-02-28 12:02:00,2025-02-28 12:02:00,866647,866647,0,R01AI182165
2024-09-21 04:09:10,11167943,3OT2OD035935-01S1,OT2,Leveraging a community-driven approach to address the impact of social determinants of health on structural inequities among Miami-Dade County's intergenerational LGBTQ+ Community,URBAN HEALTH PARTNERSHIPS,2023-09-21 12:09:00,2025-02-28 12:02:00,2028-09-20 12:09:00,2024-09-21 12:09:00,2025-02-28 12:02:00,2025-09-20 12:09:00,375000,375000,0,OT2OD035935
2023-09-23 04:09:17,10741034,1R21CA284313-01,R21,TRANSforma Tu Salud Dejando de Fumar: Advancing smoking cessation among transgender individuals,UNIVERSITY OF ROCHESTER,2023-09-22 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,2023-09-22 12:09:00,2025-02-28 12:02:00,2025-08-31 12:08:00,325032,325032,0,R21CA284313
2023-09-23 04:09:17,10781877,1OT2OD035935-01,OT2,Leveraging a community-driven approach to address the impact of social determinants of health on structural inequities among Miami-Dade County's intergenerational LGBTQ+ Community,URBAN HEALTH PARTNERSHIPS,2023-09-21 12:09:00,2025-02-28 12:02:00,2028-09-20 12:09:00,2023-09-21 12:09:00,2025-02-28 12:02:00,2025-09-20 12:09:00,1125000,1125000,0,OT2OD035935
2023-01-28 04:01:28,10729776,7DP2AI164315-03,DP2,One Ballroom: Understanding Intersectional Stigma to Optimize the HIV Prevention Continuum among Vulnerable Populations in the United States,UNIVERSITY OF CALIFORNIA-IRVINE,2021-09-24 12:09:00,2025-02-28 12:02:00,2026-08-31 12:08:00,2023-01-01 12:01:00,2023-08-31 12:08:00,2023-08-31 12:08:00,236415,420678,-184263,DP2AI164315
